,Unnamed: 0,mcg,gvh,alm,mit,erl,pox,vac,nuc,class_protein_localization,distance_from_0,distance_from_1,distance_from_2,closest,Probability_0,Probability_1,Probability_2,Probability0,Probability1,Probability2,cluster_label,Max_prob,Min_prob
418,418,0.49,0.37,0.59,0.17,0.5,0.0,0.51,0.22,NUC,0.3900773027496892,0.3582719193100261,0.14676452920449656,2,0.3831713814875688,0.3955541700344485,0.4887226418055034,0.343956474072533,0.3120870518549341,0.343956474072533,0,0.343956474072533,0.3120870518549341
419,419,0.51,0.48,0.58,0.22,0.5,0.0,0.5,0.28,NUC,0.28950600473566546,0.2825866924579521,0.10773707040250406,2,0.39573652234513773,0.39848424212586814,0.47462146784460707,0.34297329014709654,0.3140534197058069,0.34297329014709654,0,0.34297329014709654,0.3140534197058069
420,420,0.53,0.53,0.53,0.17,0.5,0.0,0.49,0.37,NUC,0.26698088933696723,0.3467303064645373,0.14977862686189342,2,0.4182853967038744,0.38622285585998783,0.470297855579611,0.3485170201990747,0.3029659596018506,0.3485170201990747,0,0.3485170201990747,0.3029659596018506
421,421,0.29,0.68,0.47,0.26,0.5,0.0,0.47,0.37,NUC,0.4225996203343951,0.3863899578646412,0.2959915736375291,2,0.3997246499029248,0.4144637836999831,0.4536763151431457,0.3365504742876174,0.3268990514247651,0.3365504742876174,0,0.3365504742876174,0.3268990514247651
422,422,0.5,0.45,0.49,0.15,0.5,0.0,0.55,0.43,NUC,0.35647728615597724,0.39390496456285823,0.17070141547137174,2,0.4010307759666265,0.386298541461016,0.4829021490127109,0.3479416737551134,0.30411665248977326,0.3479416737551134,0,0.3479416737551134,0.30411665248977326
423,423,0.33,0.28,0.31,0.24,0.5,0.0,0.53,0.22,ME3,0.5447049226924651,0.4384271615778696,0.296398909735122,2,0.3685027312793323,0.409823215334127,0.4723660130442757,0.33616140962228636,0.32767718075542707,0.33616140962228636,0,0.33616140962228636,0.32767718075542707
424,424,0.85,0.85,0.3,0.31,0.5,0.0,0.55,0.42,ME1,0.3423569005087417,0.604300879098993,0.633853318842325,0,0.4838080759969519,0.3723165049496592,0.3614746347769829,0.347110403759418,0.30577919248116403,0.34711040375941804,2,0.34711040375941804,0.30577919248116403
425,425,0.43,0.39,0.51,0.28,0.5,0.0,0.4,0.22,NUC,0.3970611569952991,0.2696699935495084,0.15926330510108355,2,0.3738282899445785,0.4246170643244016,0.4741835230005975,0.33317325580595947,0.333653488388081,0.33317325580595947,1,0.333653488388081,0.33317325580595947
426,426,0.61,0.54,0.49,0.16,0.5,0.0,0.54,0.42,CYT,0.24744176164937104,0.395417802778688,0.2398832825614735,2,0.4451338444449332,0.3839064756185009,0.4485111267796023,0.349749113209032,0.300501773581936,0.349749113209032,0,0.349749113209032,0.300501773581936
427,427,0.34,0.35,0.61,0.19,0.5,0.0,0.52,0.25,NUC,0.4991074506816667,0.38464338402209947,0.18181909550262998,2,0.3604786946799893,0.4041947928488637,0.4950809134847118,0.3395739707185546,0.32085205856289084,0.3395739707185546,0,0.3395739707185546,0.32085205856289084
428,428,0.55,0.53,0.56,0.29,0.5,0.0,0.48,0.22,MIT,0.22622428120814997,0.22248935539510453,0.18554836070888106,2,0.4207627198332967,0.4223371757845949,0.4382304810622379,0.33519583103974643,0.3296083379205072,0.33519583103974643,0,0.33519583103974643,0.3296083379205072
429,429,0.66,0.62,0.52,0.17,0.5,0.0,0.49,0.22,CYT,0.13001591339874985,0.3877313901545604,0.2862328796585257,0,0.482610047990587,0.3729683251071531,0.4128118859557282,0.3529757216105241,0.29404855677895175,0.3529757216105241,0,0.3529757216105241,0.29404855677895175
430,430,0.44,0.41,0.58,0.2,0.5,0.0,0.57,0.25,CYT,0.3858650139229882,0.3287712470274313,0.1161284844392014,2,0.37517058444110457,0.39721376286332416,0.4913306603811634,0.3428388677638663,0.31432226447226747,0.3428388677638663,0,0.3428388677638663,0.31432226447226747
431,431,0.37,0.62,0.34,0.25,0.5,0.0,0.51,0.22,ME3,0.3460659936825444,0.3625837881927538,0.2613617118641553,2,0.4155031557013333,0.4086963315805516,0.4522316239899645,0.33990662403499305,0.3201867519300139,0.33990662403499305,0,0.33990662403499305,0.3201867519300139
432,432,0.45,0.56,0.51,0.64,0.5,0.0,0.54,0.22,MIT,0.4666288609819317,0.17973167235755333,0.4624544950697373,1,0.3763950864421781,0.5014663679113298,0.37796958123289104,0.30034481004955627,0.3993103799008874,0.3003448100495563,1,0.3993103799008874,0.30034481004955627
433,433,0.38,0.46,0.52,0.75,0.5,0.0,0.5,0.26,MIT,0.6173180177163027,0.2826963026617769,0.5569405084155348,1,0.3554371599439784,0.496692033632932,0.3775586714386826,0.2980414185730646,0.40391716285387086,0.2980414185730646,1,0.40391716285387086,0.2980414185730646
434,434,0.61,0.54,0.49,0.19,0.5,0.0,0.54,0.47,CYT,0.27438853701231875,0.393946278224423,0.2683697530731201,2,0.4414245382189976,0.3916816305586208,0.4440893886748792,0.3466634070745315,0.30667318585093695,0.3466634070745315,0,0.3466634070745315,0.30667318585093695
435,435,0.44,0.53,0.52,0.37,0.5,0.0,0.5,0.22,NUC,0.313070346482225,0.15154609578105965,0.2014602983033864,1,0.38741377331797056,0.4553277795758504,0.43315834402423603,0.3215660254085383,0.3568679491829234,0.3215660254085383,1,0.3568679491829234,0.3215660254085383
436,436,0.44,0.53,0.52,0.37,0.5,0.0,0.5,0.22,NUC,0.313070346482225,0.15154609578105965,0.2014602983033864,1,0.38741377331797056,0.4553277795758504,0.43315834402423603,0.3215660254085383,0.3568679491829234,0.3215660254085383,1,0.3568679491829234,0.3215660254085383
437,437,0.32,0.34,0.61,0.17,0.5,0.0,0.52,0.32,NUC,0.526875671627899,0.4163538553586028,0.200117142667208,2,0.3583331037934168,0.4002081663390461,0.4968168962855897,0.34060000681679126,0.31879998636641754,0.34060000681679126,0,0.34060000681679126,0.31879998636641754
438,438,0.34,0.34,0.61,0.18,0.5,0.0,0.52,0.32,NUC,0.5112407959421288,0.4001944913553759,0.18758596159572696,2,0.3593736371936625,0.4015808664635188,0.4967155129882764,0.340347284602267,0.3193054307954661,0.340347284602267,0,0.340347284602267,0.3193054307954661
439,439,0.51,0.68,0.49,0.59,0.5,0.0,0.54,0.27,MIT,0.3809055909851689,0.21814175893124965,0.4617198117436919,1,0.40834930574344586,0.4805286162106572,0.3766471203793368,0.310146539919655,0.3797069201606899,0.310146539919655,1,0.3797069201606899,0.310146539919655
440,440,0.41,0.3,0.49,0.28,0.5,0.0,0.54,0.22,CYT,0.4601846272547233,0.3144231311799308,0.1933414482546198,2,0.3664336746516339,0.4239345293724997,0.4785021549220466,0.3329480524217679,0.3341038951564642,0.3329480524217679,1,0.3341038951564642,0.3329480524217679
441,441,0.41,0.43,0.5,0.28,0.5,0.0,0.5,0.22,CYT,0.3684380592315837,0.24892384757507702,0.11332802913386715,2,0.370680144347268,0.4177377142832869,0.4784011355276573,0.33512336166033363,0.3297532766793327,0.33512336166033363,0,0.33512336166033363,0.3297532766793327
442,442,0.3,0.5,0.34,0.26,0.5,0.0,0.51,0.22,ME3,0.43949616319478707,0.3659126965540052,0.2415818952059844,2,0.3851164891047685,0.414523357605305,0.4694022729333186,0.33667864478690884,0.32664271042618215,0.33667864478690884,0,0.33667864478690884,0.32664271042618215
443,443,0.49,0.4,0.34,0.26,0.5,0.0,0.5,0.22,ME3,0.3486667768780888,0.3207826573618488,0.2037000796354852,2,0.4012855708161467,0.4126325304200924,0.4638865498825808,0.3385384925392157,0.32292301492156855,0.3385384925392157,0,0.3385384925392157,0.32292301492156855
444,444,0.34,0.4,0.3,0.23,0.5,0.0,0.51,0.22,ME3,0.4651940537022426,0.4003742655064329,0.2475349504327935,2,0.3818316278226476,0.40740164222542397,0.4746790302542074,0.3388331049045138,0.3223337901909723,0.33883310490451385,2,0.33883310490451385,0.3223337901909723
445,445,0.43,0.44,0.3,0.18,0.5,0.0,0.51,0.22,ME3,0.38414024363246185,0.4036781181437148,0.2189889397692536,2,0.4020091444411449,0.3942309721295756,0.4741985612595795,0.3448445489699443,0.3103109020601114,0.3448445489699443,0,0.3448445489699443,0.3103109020601114
446,446,0.43,0.45,0.37,0.12,0.5,0.0,0.48,0.22,ME3,0.3755106487517396,0.4194641113553217,0.17241092213692522,2,0.3981562863156405,0.3810349658451754,0.4878189505318426,0.34963224248889335,0.3007355150222132,0.34963224248889335,0,0.34963224248889335,0.3007355150222132
447,447,0.45,0.57,0.3,0.17,0.5,0.0,0.51,0.22,ME3,0.31544493592372835,0.4120079281664037,0.24918162301461716,2,0.4281896559248049,0.3887759549888991,0.4575240866117006,0.34747779611566865,0.3050444077686627,0.34747779611566865,0,0.34747779611566865,0.3050444077686627
448,448,0.45,0.57,0.3,0.17,0.5,0.0,0.51,0.22,ME3,0.31544493592372835,0.4120079281664037,0.24918162301461716,2,0.4281896559248049,0.3887759549888991,0.4575240866117006,0.34747779611566865,0.3050444077686627,0.34747779611566865,0,0.34747779611566865,0.3050444077686627
449,449,0.42,0.44,0.33,0.17,0.5,0.0,0.54,0.27,ME3,0.3827317465166768,0.39793331731439024,0.1857892045484542,2,0.3963565138124173,0.3903768375943039,0.4826330507481698,0.34623161723376494,0.3075367655324701,0.34623161723376494,0,0.34623161723376494,0.3075367655324701
450,450,0.52,0.5,0.53,0.1,0.5,0.0,0.48,0.22,POX,0.29777490015373825,0.39970227097302297,0.15346450136724096,2,0.4155459504004789,0.37527752839762,0.4800564002797901,0.3523552325535637,0.29528953489287263,0.3523552325535637,0,0.3523552325535637,0.29528953489287263
451,451,0.53,0.56,0.49,0.46,0.5,0.0,0.52,0.22,MIT,0.28013211302992364,0.1053804662918792,0.3064199550055019,1,0.40052461078951695,0.4770049468167449,0.3901328697647517,0.31185647830314006,0.37628704339371993,0.31185647830314006,1,0.37628704339371993,0.31185647830314006
452,452,0.45,0.54,0.54,0.62,0.5,0.0,0.53,0.22,MIT,0.4594614485116441,0.15347716036702408,0.43935982089784215,1,0.3717698806032538,0.5048489877900421,0.3793186776663405,0.2990150906094219,0.4019698187811562,0.29901509060942194,1,0.4019698187811562,0.2990150906094219
453,453,0.51,0.43,0.63,0.18,0.5,0.0,0.52,0.22,CYT,0.3528494974828467,0.3429542122434154,0.1605101855605748,2,0.3950408712944237,0.39896931789194895,0.478821819134577,0.34327495094256494,0.3134500981148702,0.34327495094256494,0,0.34327495094256494,0.3134500981148702
454,454,0.51,0.52,0.48,0.5,0.5,0.0,0.51,0.22,MIT,0.33404027430865124,0.0752039288281404,0.32625771404834863,1,0.3796429735492397,0.4917977787804429,0.3826090949063392,0.3039161761135788,0.3921676477728423,0.3039161761135788,1,0.3921676477728423,0.3039161761135788
455,455,0.55,0.49,0.5,0.46,0.5,0.0,0.52,0.25,MIT,0.3011360238500185,0.07788593676962569,0.2904367188418405,1,0.38590272860325103,0.4824298040452069,0.3900537867191765,0.30831410965766143,0.38337178068467725,0.30831410965766143,1,0.38337178068467725,0.30831410965766143
456,456,0.5,0.46,0.52,0.16,0.5,0.0,0.52,0.26,CYT,0.3020342458763852,0.3400472048104841,0.07980845485232213,2,0.39132949036128656,0.3767330824323471,0.488713135561923,0.35011920586638007,0.29976158826723986,0.35011920586638007,0,0.35011920586638007,0.29976158826723986
457,457,0.5,0.53,0.45,0.44,0.5,0.0,0.49,0.22,MIT,0.2953788385867487,0.11277403891128715,0.27637116770166104,1,0.3944909220653557,0.4735232095639954,0.40206099246701305,0.3135845665425111,0.37283086691497774,0.3135845665425111,1,0.37283086691497774,0.3135845665425111
458,458,0.45,0.59,0.53,0.74,0.5,0.0,0.47,0.25,MIT,0.5485722696210459,0.26717906077952874,0.5625676934764355,1,0.3738389432543642,0.4953270643787162,0.3686433508543752,0.29991787063882663,0.40016425872234673,0.29991787063882663,1,0.40016425872234673,0.29991787063882663
459,459,0.57,0.61,0.55,0.67,0.5,0.0,0.48,0.22,MIT,0.4431866556085756,0.2256631698024859,0.5215058218563396,1,0.3959299106158288,0.4921387495430756,0.3661042159663341,0.3037994765667648,0.39240104686647037,0.3037994765667648,1,0.39240104686647037,0.3037994765667648
460,460,0.54,0.45,0.62,0.13,0.5,0.0,0.52,0.26,NUC,0.33441119907335376,0.3838442590751012,0.1687145130228849,2,0.4061738138226679,0.38658359075376747,0.4793724568170185,0.3480565536248339,0.30388689275033215,0.3480565536248339,0,0.3480565536248339,0.30388689275033215
461,461,0.67,0.51,0.53,0.28,0.5,0.0,0.51,0.22,MIT,0.1728548387264807,0.2806965138222637,0.260954896043378,0,0.4550914986246247,0.4085673693354997,0.4167132924698333,0.3404497606390083,0.3191004787219835,0.3404497606390083,0,0.3404497606390083,0.3191004787219835
462,462,0.35,0.49,0.47,0.22,0.5,0.0,0.5,0.28,MIT,0.3854885186498868,0.3204878993913595,0.10753082965910013,2,0.3725409839564343,0.3975607191748648,0.491914413373566,0.3424898406702193,0.3150203186595615,0.3424898406702193,0,0.3424898406702193,0.3150203186595615
463,463,0.47,0.63,0.66,0.45,0.5,0.0,0.37,0.11,MIT,0.411503292398396,0.27591904099880016,0.4099217952975163,1,0.4028141991757329,0.4613051076525814,0.4034517526755444,0.31803579996803444,0.3639284000639312,0.31803579996803444,1,0.3639284000639312,0.31803579996803444
464,464,0.51,0.34,0.43,0.18,0.5,0.0,0.48,0.25,CYT,0.3773583750446824,0.3665637246707882,0.15962141018249126,2,0.39014154123321626,0.3943757952971615,0.485047373934675,0.3446807035331432,0.31063859293371354,0.3446807035331432,0,0.3446807035331432,0.31063859293371354
465,465,0.56,0.45,0.59,0.14,0.5,0.0,0.51,0.26,NUC,0.3071912539510759,0.3702181968300979,0.15941400805883274,2,0.4110127637742653,0.3859073545535424,0.4764684530390028,0.34847227184577173,0.3030554563084566,0.34847227184577173,0,0.34847227184577173,0.3030554563084566
466,466,0.45,0.38,0.59,0.18,0.5,0.0,0.44,0.45,NUC,0.4530679596849415,0.3956294854212936,0.20690486765130472,2,0.37887760992196295,0.4012768941943004,0.4846254458583,0.34136493695904546,0.31727012608190913,0.34136493695904546,0,0.34136493695904546,0.31727012608190913
467,467,0.43,0.51,0.6,0.25,0.5,0.0,0.55,0.22,CYT,0.3398851952587659,0.2767598653490977,0.1481386394170249,2,0.3890609881157692,0.4144123294463883,0.4712942666845739,0.33745573131620404,0.3250885373675918,0.3374557313162041,2,0.3374557313162041,0.3250885373675918
468,468,0.47,0.59,0.43,0.13,0.5,0.0,0.56,0.3,ME3,0.2770676208149099,0.400887182224591,0.1846832874962686,2,0.42768726461428586,0.3778784854726474,0.4690815207926021,0.35177135113940083,0.2964572977211984,0.35177135113940083,0,0.35177135113940083,0.2964572977211984
469,469,0.4,0.45,0.42,0.17,0.5,0.0,0.54,0.26,ME3,0.3732301074128091,0.3648732569760165,0.1108987150731205,2,0.3811901931097556,0.3843890902773956,0.4955309616178492,0.3475989344310372,0.3048021311379256,0.3475989344310372,0,0.3475989344310372,0.3048021311379256
470,470,0.89,0.81,0.36,0.71,0.5,0.0,0.55,0.63,ME1,0.6453612353080106,0.6816263305071191,0.8572767298838728,0,0.4091130183400096,0.3945422969459608,0.3309859580789352,0.3261378700882696,0.3477242598234608,0.3261378700882696,1,0.3477242598234608,0.3261378700882696
471,471,0.58,0.55,0.52,0.22,0.5,0.0,0.44,0.22,MIT,0.19139008630065346,0.30081774745798784,0.1946055253338443,0,0.4423676770338676,0.3965149414102764,0.4409475551193876,0.3450907981383855,0.30981840372322894,0.3450907981383855,0,0.3450907981383855,0.30981840372322894
472,472,0.59,0.57,0.46,0.14,0.5,0.0,0.52,0.22,MIT,0.18506948176124816,0.3858364272049061,0.21600950098072236,0,0.4576288114741055,0.3743875364965743,0.443686566128396,0.35326225551464957,0.29347548897070086,0.35326225551464957,0,0.35326225551464957,0.29347548897070086
473,473,0.49,0.41,0.32,0.21,0.5,0.0,0.5,0.32,ME3,0.3569688228356046,0.3694579276764176,0.20117906965645266,2,0.4037353055507591,0.3987243691793527,0.4717971999505194,0.343546314286401,0.31290737142719793,0.343546314286401,0,0.343546314286401,0.31290737142719793
474,474,0.35,0.53,0.35,0.33,0.5,0.0,0.5,0.32,ME3,0.3923856094507479,0.2945117986408002,0.23992776823379625,2,0.3907853559035389,0.4309673176787859,0.4551451088172252,0.3312443941797319,0.3375112116405362,0.3312443941797319,1,0.3375112116405362,0.3312443941797319
475,475,0.42,0.32,0.61,0.13,0.5,0.0,0.14,0.27,NUC,0.6062178058650789,0.5467748071507295,0.4037209772349107,2,0.3719995956449819,0.3947828101709792,0.4554972119963653,0.3385055250787976,0.32298894984240484,0.3385055250787976,0,0.3385055250787976,0.32298894984240484
476,476,0.5,0.46,0.42,0.32,0.5,0.0,0.56,0.55,ME3,0.4144323077860985,0.3626162336023757,0.3148518954049471,2,0.4020168264506248,0.4233968922843472,0.4441109226265963,0.33324589437261615,0.3335082112547677,0.3332458943726161,1,0.3335082112547677,0.3332458943726161
477,477,0.68,0.5,0.43,0.27,0.5,0.0,0.61,0.22,ME2,0.1920153409537073,0.3327666902303689,0.29589582869702913,0,0.4617540637021206,0.4011281973753993,0.4161941807289791,0.3431961592503152,0.31360768149936935,0.3431961592503152,0,0.3431961592503152,0.31360768149936935
478,478,0.5,0.45,0.49,0.3,0.5,0.0,0.47,0.4,NUC,0.3264934507051401,0.2472554119818724,0.1678192665384935,2,0.3927715025337798,0.4251602101773725,0.4603109357689846,0.33369346552358475,0.33261306895283055,0.33369346552358475,0,0.33369346552358475,0.33261306895283055
479,479,0.46,0.41,0.5,0.44,0.5,0.0,0.53,0.22,MIT,0.3892485217820537,0.1282336391330514,0.25803774332305685,1,0.3689300261519144,0.4789622947342648,0.4206569994621601,0.31121652621171103,0.3775669475765777,0.31121652621171103,1,0.3775669475765777,0.31121652621171103
480,480,0.32,0.36,0.34,0.19,0.5,0.0,0.55,0.26,ME3,0.4971287704903429,0.42878206851935546,0.23272988527031085,2,0.3729691924211096,0.3993517167274916,0.4858474605279802,0.3412963930931808,0.3174072138136385,0.3412963930931808,0,0.3412963930931808,0.3174072138136385
481,481,0.4,0.51,0.42,0.13,0.5,0.0,0.45,0.25,ME3,0.3598601717561468,0.39758183709231226,0.1446702279143281,2,0.3953846085067845,0.3807478398137478,0.4903154342872944,0.349678835962154,0.3006423280756921,0.34967883596215393,0,0.349678835962154,0.3006423280756921
482,482,0.7,0.73,0.37,0.37,0.5,0.0,0.48,0.31,ME1,0.168575906840356,0.3734617385045949,0.4405656569803476,0,0.4909372543226737,0.3999863799329846,0.3740264728328128,0.34189638085662083,0.31620723828675823,0.34189638085662083,0,0.34189638085662083,0.31620723828675823
483,483,0.81,0.76,0.32,0.37,0.5,0.0,0.51,0.22,ME2,0.23461428721266844,0.4789534583077082,0.5483671482445064,0,0.4963156881369944,0.3887253375861471,0.3626576699262246,0.34422307286943404,0.31155385426113197,0.34422307286943404,0,0.34422307286943404,0.31155385426113197
484,484,0.65,0.61,0.39,0.3,0.5,0.0,0.57,0.28,ME3,0.11876372623161513,0.31804294864954624,0.31312811868016194,0,0.4802966109921725,0.3935171421571291,0.3954559726090828,0.34498285345850976,0.31003429308298036,0.34498285345850976,0,0.34498285345850976,0.31003429308298036
485,485,0.47,0.43,0.35,0.32,0.5,0.0,0.54,0.22,ME3,0.34305840500381346,0.2701204225450086,0.21718097330326747,2,0.3989007921242101,0.4290831517802537,0.4524106008240488,0.3324410418855565,0.3351179162288871,0.3324410418855565,1,0.3351179162288871,0.3324410418855565
486,486,0.42,0.25,0.6,0.14,0.5,0.0,0.45,0.22,CYT,0.5307071020326278,0.4490110522346137,0.24561885321794136,2,0.3668143204848774,0.3980397326533922,0.4878188022835793,0.3411238293659087,0.3177523412681827,0.3411238293659086,0,0.3411238293659087,0.3177523412681827
487,487,0.23,0.34,0.41,0.28,0.5,0.0,0.5,0.27,NUC,0.5637843274461412,0.3970483542555874,0.2709480133999536,2,0.3559465930892097,0.4205303586573732,0.4770479520449623,0.3322608679790118,0.3354782640419765,0.3322608679790118,1,0.3354782640419765,0.3322608679790118
488,488,0.85,0.56,0.33,0.38,1.0,0.0,0.55,0.25,ERL,0.5522817185468123,0.6563953432173805,0.7034262223562319,0,0.42555859955898745,0.3834806001252718,0.3658627101000579,0.3368031420615916,0.32639371587681676,0.3368031420615916,0,0.3368031420615916,0.32639371587681676
489,489,0.34,0.31,0.6,0.37,0.5,0.0,0.5,0.3,NUC,0.530460539825776,0.2861809785429763,0.26282375558347004,2,0.3528646908892709,0.4505027731768375,0.4611491173978671,0.3218675896462842,0.35626482070743154,0.3218675896462842,1,0.35626482070743154,0.3218675896462842
490,490,0.59,0.53,0.47,0.26,0.5,0.0,0.53,0.31,NUC,0.1760293427748145,0.2700841254734471,0.18770198776476954,0,0.44126293116371695,0.4016520356690216,0.436142170175677,0.3429890174380932,0.31402196512381364,0.3429890174380932,0,0.3429890174380932,0.31402196512381364
